code,name,chapter_key,chapter,sex_restriction
Y269,"EXPOSICIÓN AL HUMO, FUEGO Y LLAMAS, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y270,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y271,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y272,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y273,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y274,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y275,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y276,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y277,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y278,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y279,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y280,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y281,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y282,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y283,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y284,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y285,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y286,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y287,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y288,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y289,"CONTACTO TRAUMÁTICO CON OBJETO CORTANTE, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y290,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y291,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y292,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y293,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y294,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y295,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y296,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y297,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y298,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y299,"CONTACTO TRAUMÁTICO CON OBJETO ROMO O SIN FILO, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y300,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y301,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y302,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y303,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y304,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y305,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y306,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y307,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y308,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y309,"CAÍDA, SALTO O EMPUJÓN DESDE LUGAR ELEVADO, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y310,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y311,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y312,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y313,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y314,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y315,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y316,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y317,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y318,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y319,"CAÍDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y320,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y321,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y322,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y323,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y324,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y325,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y326,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y327,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y328,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y329,"COLISIÓN DE VEHÍCULO DE MOTOR, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y330,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y331,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y332,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y333,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y334,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y335,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y336,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y337,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y338,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y339,"OTROS EVENTOS ESPECIFICADOS, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y340,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, VIVIENDA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y341,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y342,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y343,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, ÁREAS DE DEPORTE Y ATLETISMO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y344,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y345,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, COMERCIO Y ÁREA DE SERVICIOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y346,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y347,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, GRANJA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y348,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, OTRO LUGAR ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y349,"EVENTO NO ESPECIFICADO, DE INTENCIÓN NO DETERMINADA, LUGAR NO ESPECIFICADO",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y350,INTERVENCIÓN LEGAL CON DISPARO DE ARMA DE FUEGO,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y351,INTERVENCIÓN LEGAL CON EXPLOSIVOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y352,INTERVENCIÓN LEGAL CON GAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y353,INTERVENCIÓN LEGAL CON OBJETOS ROMOS O SIN FILO,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y354,INTERVENCIÓN LEGAL CON OBJETOS CORTANTES,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y355,EJECUCIÓN LEGAL,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y356,INTERVENCIÓN LEGAL CON OTROS MEDIOS ESPECIFICADOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y357,"INTERVENCIÓN LEGAL, MEDIOS NO ESPECIFICADOS",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y400,EFECTOS ADVERSOS DE PENICILINAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y401,EFECTOS ADVERSOS DE CEFALOSPORINAS Y OTROS ANTIBIÓTICOS BETA-LACTÁMICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y402,EFECTOS ADVERSOS DEL GRUPO DE CLORAMFENICOL,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y403,EFECTOS ADVERSOS DE LOS MACRÓLIDOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y404,EFECTOS ADVERSOS DE TETRACICLINAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y405,EFECTOS ADVERSOS DE AMINOGLUCÓSIDOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y406,EFECTOS ADVERSOS DE RIFAMICINAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y407,EFECTOS ADVERSOS DE ANTIBIÓTICOS ANTIMICÓTICOS USADOS SISTÉMICAMENTE,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y408,EFECTOS ADVERSOS DE OTROS ANTIBIÓTICOS SISTÉMICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y409,EFECTOS ADVERSOS DE ANTIBIÓTICO SISTÉMICO NO ESPECIFICADO,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y410,EFECTOS ADVERSOS DE SULFONAMIDAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y411,EFECTOS ADVERSOS DE DROGAS ANTIMICOBACTERIANAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y412,EFECTOS ADVERSOS DE DROGAS ANTIPALÚDICAS Y AGENTES QUE ACTÚAN SOBRE OTROS PROTOZOARIOS DE LA SANGRE,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y413,EFECTOS ADVERSOS DE OTRAS DROGAS ANTIPROTOZOARIAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y414,EFECTOS ADVERSOS DE ANTIHELMÍNTICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y415,EFECTOS ADVERSOS DE DROGAS ANTIVIRALES,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y418,EFECTOS ADVERSOS DE OTROS ANTIINFECCIOSOS Y ANTIPARASTARIOS SISTÉMICOS ESPECIFICADOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y419,EFECTOS ADVERSOS DE ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTÉMICOS NO ESPECIFICADOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y420,EFECTOS ADVERSOS DE GLUCOCORTICOIDES Y ANÁLOGOS SINTÉTICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y421,EFECTOS ADVERSOS DE HORMONAS TIROIDEAS Y SUSTITUTOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y422,EFECTOS ADVERSOS DE DROGAS ANTITIROIDEAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y423,EFECTOS ADVERSOS DE DROGAS HIPOGLUCEMIANTES ORALES E INSULINA [ANTIDIABÉTICAS],XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y424,EFECTOS ADVERSOS DE ANTICONCEPTIVOS ORALES,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y425,EFECTOS ADVERSOS DE OTROS ESTRÓGENOS Y PROGESTÁGENOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y426,"EFECTOS ADVERSOS DE ANTIGONADOTROPINAS, ANTIESTRÓGENOS Y ANTIANDRÓGENOS, NO CLASIFICADOS EN OTRA PARTE",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y427,EFECTOS ADVERSOS DE ANDRÓGENOS Y CONGÉNERES ANABÓLICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y428,EFECTOS ADVERSOS DE OTRAS HORMONAS Y SUS SUSTITUTOS SINTÉTICOS Y LAS NO ESPECIFICADAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y429,EFECTOS ADVERSOS DE OTRAS HORMONAS ANTAGONISTAS Y LAS NO ESPECIFICADAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y430,EFECTOS ADVERSOS DE ANTIALÉRGICOS Y ANTIEMÉTICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y431,EFECTOS ADVERSOS DE ANTIMETABOLITOS ANTINEOPLÁSICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y432,EFECTOS ADVERSOS DE PRODUCTOS NATURALES ANTINEOPLÁSICOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y433,EFECTOS ADVERSOS DE OTRAS DROGAS ANTINEOPLÁSICAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y434,EFECTOS ADVERSOS DE AGENTES INMUNOSUPRESORES,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y435,EFECTOS ADVERSOS DE AGENTES ACIDIFICANTES Y ALCALINIZANTES,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y436,EFECTOS ADVERSOS DE ENZIMAS NO CLASIFICADAS EN OTRA PARTE,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y438,EFECTOS ADVERSOS DE OTROS AGENTES SISTÉMICOS PRIMARIOS NO CLASIFICADOS EN OTRA PARTE,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y439,EFECTOS ADVERSOS DE AGENTE SISTÉMICO PRIMARIO NO ESPECIFICADO,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y440,EFECTOS ADVERSOS DE PREPARACIONES CON HIERRO Y OTROS PREPARADOS CONTRA LA ANEMIA HIPOCRÓMICA,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y441,"EFECTOS ADVERSOS DE VITAMINA B12, ÁCIDO FÓLICO Y OTROS PREPARADOS CONTRA LA ANEMIA MEGALOBLÁSTICA",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y442,EFECTOS ADVERSOS DE ANTICOAGULANTES,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y443,"EFECTOS ADVERSOS DE ANTAGONISTAS DE ANTICOAGULANTES, VITAMINA K Y OTROS COAGULANTES",XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y444,EFECTOS ADVERSOS DE DROGAS ANTITROMBÓTICAS [INHIBIDORAS DE LA AGREGACIÓN PLAQUETARIA],XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y445,EFECTOS ADVERSOS DE DROGAS TROMBOLÍTICAS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y446,EFECTOS ADVERSOS DE SANGRE NATURAL Y PRODUCTOS SANGUÍNEOS,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
Y447,EFECTOS ADVERSOS DE LOS SUSTITUTOS DEL PLASMA,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,
